     YEAR       MONTH         DAY        HOUR      MINUTE   N_Cluster         LON         LAT       IND_X       IND_Y     REFLECT   yyyyy_xx1   yyyyy_xx2 yyyyyyy_xx3     yyy_xx4     yyy_xx5       RIVER         CXE    PRECIPIT         VIL
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0714     -2.3889     66.0000     82.0000     35.3281      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     12.6287      1.7593
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0514     -2.3889     67.0000     82.0000     35.0781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     12.1438      1.7531
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0314     -2.3889     68.0000     82.0000     34.5312      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      7.3315      1.7571
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0114     -2.3889     69.0000     82.0000     36.2656      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     14.6263      2.1070
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9914     -2.3889     70.0000     82.0000     33.9219      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      6.6768      1.7474
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9714     -2.3889     71.0000     82.0000     33.3438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      6.1098      1.5539
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9514     -2.3889     72.0000     82.0000     32.7188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      5.5508      1.3814
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9314     -2.3889     73.0000     82.0000     33.0938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      5.8798      1.5510
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9114     -2.3889     74.0000     82.0000     33.2812      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      9.1647      1.6913
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8914     -2.3889     75.0000     82.0000     34.4062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     10.9307      1.7750
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8714     -2.3889     76.0000     82.0000     33.0156      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      8.7912      1.4801
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8514     -2.3889     77.0000     82.0000     32.3594      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      7.9324      1.4135
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8314     -2.3889     78.0000     82.0000     30.9219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      6.3331      1.1669
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8114     -2.3889     79.0000     82.0000     29.2656      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.8859      0.9274
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.7914     -2.3889     80.0000     82.0000     28.0625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.0467      0.7868
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.7714     -2.3889     81.0000     82.0000     26.3750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.0962      0.6464
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.7514     -2.3889     82.0000     82.0000     24.7969      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.6453      0.5121
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3314     -2.4089     53.0000     83.0000     27.1875      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.3747      0.5684
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3114     -2.4089     54.0000     83.0000     29.4062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.9947      0.7390
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2914     -2.4089     55.0000     83.0000     28.5938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.3978      0.6645
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2714     -2.4089     56.0000     83.0000     26.4844      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.1317      0.5405
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2514     -2.4089     57.0000     83.0000     28.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.0073      0.6275
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2314     -2.4089     58.0000     83.0000     29.7812      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      5.2969      0.7020
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2114     -2.4089     59.0000     83.0000     26.9844      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.3018      0.6380
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1914     -2.4089     60.0000     83.0000     26.8438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.2526      0.5689
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1714     -2.4089     61.0000     83.0000     22.7969      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.2103      0.3399
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1314     -2.4089     63.0000     83.0000     20.4375      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.8426      0.2505
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1114     -2.4089     64.0000     83.0000     27.6250      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      2.5397      0.5785
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0914     -2.4089     65.0000     83.0000     34.8281      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     11.6774      1.4909
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0714     -2.4089     66.0000     83.0000     38.2188      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     19.8610      2.3616
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0514     -2.4089     67.0000     83.0000     34.4375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      7.2267      1.6714
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0314     -2.4089     68.0000     83.0000     36.2656      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     14.6263      2.2256
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0114     -2.4089     69.0000     83.0000     37.4375      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     17.5733      2.3429
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9914     -2.4089     70.0000     83.0000     36.7188      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     15.7022      2.2644
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9714     -2.4089     71.0000     83.0000     34.5938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      7.4022      1.6355
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9514     -2.4089     72.0000     83.0000     31.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      4.3986      1.2903
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9314     -2.4089     73.0000     83.0000     32.5156      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      5.3804      1.5071
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9114     -2.4089     74.0000     83.0000     33.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      9.4841      1.5631
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8914     -2.4089     75.0000     83.0000     33.6094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      9.6480      1.5137
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8714     -2.4089     76.0000     83.0000     31.7969      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000      7.2634      1.2665
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8514     -2.4089     77.0000     83.0000     30.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      6.0011      1.1601
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8314     -2.4089     78.0000     83.0000     30.4688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      5.8992      1.0591
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8114     -2.4089     79.0000     83.0000     27.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.5215      0.7184
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.7914     -2.4089     80.0000     83.0000     24.9219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.6771      0.5336
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.7714     -2.4089     81.0000     83.0000     23.8125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4145      0.4855
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3514     -2.4289     52.0000     84.0000     27.2344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.3919      0.5773
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3314     -2.4289     53.0000     84.0000     24.9375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.6812      0.4329
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3114     -2.4289     54.0000     84.0000     30.3594      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      5.7990      0.8306
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2914     -2.4289     55.0000     84.0000     28.7500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.5068      0.6749
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2714     -2.4289     56.0000     84.0000     29.8750      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      5.3753      0.6943
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2514     -2.4289     57.0000     84.0000     29.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      5.0686      0.6887
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2314     -2.4289     58.0000     84.0000     29.1719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.8147      0.5924
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2114     -2.4289     59.0000     84.0000     23.6094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3711      0.3442
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1914     -2.4289     60.0000     84.0000     23.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.2487      0.3627
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1714     -2.4289     61.0000     84.0000     21.6719      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.0184      0.2992
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1314     -2.4289     63.0000     84.0000     22.0000      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.0710      0.3057
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1114     -2.4289     64.0000     84.0000     31.3906      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      4.5271      1.0920
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0914     -2.4289     65.0000     84.0000     38.1406      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     19.6194      2.3010
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0714     -2.4289     66.0000     84.0000     37.7031      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     18.3199      2.1839
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0514     -2.4289     67.0000     84.0000     36.6719      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     15.5873      2.3070
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0314     -2.4289     68.0000     84.0000     38.7344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     21.5317      2.7028
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0114     -2.4289     69.0000     84.0000     38.9531      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     22.2822      3.0535
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9914     -2.4289     70.0000     84.0000     37.6094      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     18.0529      2.4011
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9714     -2.4289     71.0000     84.0000     34.0781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      6.8389      1.6087
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9514     -2.4289     72.0000     84.0000     31.2344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      4.4198      1.2545
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9314     -2.4289     73.0000     84.0000     29.1562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      3.2126      1.0630
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9114     -2.4289     74.0000     84.0000     28.3594      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.8427      0.9001
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8914     -2.4289     75.0000     84.0000     29.8438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      3.5702      0.9364
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8714     -2.4289     76.0000     84.0000     28.2031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.7753      0.8420
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8514     -2.4289     77.0000     84.0000     28.3281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.8291      0.8217
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8314     -2.4289     78.0000     84.0000     28.7344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      3.0112      0.8112
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8114     -2.4289     79.0000     84.0000     28.1406      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.7488      0.7204
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.7914     -2.4289     80.0000     84.0000     22.5938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1732      0.3974
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3714     -2.4489     51.0000     85.0000     21.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0111      0.3020
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3514     -2.4489     52.0000     85.0000     24.0469      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.4663      0.4171
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3314     -2.4489     53.0000     85.0000     26.0938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.0077      0.5270
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3114     -2.4489     54.0000     85.0000     28.4688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.3126      0.7368
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2914     -2.4489     55.0000     85.0000     30.8438      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      6.2560      0.8700
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2714     -2.4489     56.0000     85.0000     30.0625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      5.5355      0.6905
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2514     -2.4489     57.0000     85.0000     29.3125      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.9219      0.6024
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2314     -2.4489     58.0000     85.0000     23.5938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3678      0.3399
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2114     -2.4489     59.0000     85.0000     22.5000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1564      0.3276
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1914     -2.4489     60.0000     85.0000     20.0625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.7954      0.2819
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1514     -2.4489     62.0000     85.0000     20.9375      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.9098      0.2588
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1314     -2.4489     63.0000     85.0000     30.2031      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      3.7727      0.8219
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1114     -2.4489     64.0000     85.0000     36.6094      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     15.4355      1.8542
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0914     -2.4489     65.0000     85.0000     37.8281      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     18.6822      2.1826
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0714     -2.4489     66.0000     85.0000     36.8438      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     16.0127      2.3099
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0514     -2.4489     67.0000     85.0000     37.8125      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     18.6365      2.6453
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0314     -2.4489     68.0000     85.0000     38.0625      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     19.3808      2.7124
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0114     -2.4489     69.0000     85.0000     38.6406      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     21.2178      2.6779
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9914     -2.4489     70.0000     85.0000     37.4688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000     17.6596      2.3443
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9714     -2.4489     71.0000     85.0000     34.2031      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      6.9714      1.5996
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9514     -2.4489     72.0000     85.0000     30.6562      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      4.0444      1.0990
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9314     -2.4489     73.0000     85.0000     26.7344      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.2151      0.6850
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9114     -2.4489     74.0000     85.0000     24.6719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.6140      0.5623
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8914     -2.4489     75.0000     85.0000     23.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.3386      0.4999
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8714     -2.4489     76.0000     85.0000     25.7969      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.9182      0.5905
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8514     -2.4489     77.0000     85.0000     25.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.7055      0.5431
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8314     -2.4489     78.0000     85.0000     26.0938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.0077      0.5890
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8114     -2.4489     79.0000     85.0000     22.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0761      0.3867
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3714     -2.4689     51.0000     86.0000     21.7188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0257      0.3038
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3514     -2.4689     52.0000     86.0000     21.6250      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0111      0.3208
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3314     -2.4689     53.0000     86.0000     22.4531      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1481      0.3861
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3114     -2.4689     54.0000     86.0000     28.4062      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      4.2705      0.7127
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2914     -2.4689     55.0000     86.0000     30.4375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      2.0000      5.8704      0.7788
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2714     -2.4689     56.0000     86.0000     26.4688      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      2.1266      0.4460
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2514     -2.4689     57.0000     86.0000     21.1719      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9431      0.2628
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2314     -2.4689     58.0000     86.0000     20.0938      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.7993      0.2656
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1714     -2.4689     61.0000     86.0000     20.0000      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.7878      0.2355
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1514     -2.4689     62.0000     86.0000     25.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.8504      0.5401
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1314     -2.4689     63.0000     86.0000     34.0625      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     10.3577      1.3267
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1114     -2.4689     64.0000     86.0000     37.7500      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     18.4550      2.1037
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0914     -2.4689     65.0000     86.0000     38.7344      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     21.5317      2.3107
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0714     -2.4689     66.0000     86.0000     37.6562      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     18.1859      2.5205
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0514     -2.4689     67.0000     86.0000     37.5156      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     17.7897      2.3039
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0314     -2.4689     68.0000     86.0000     37.5781      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     17.9647      2.2767
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.0114     -2.4689     69.0000     86.0000     38.2500      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     19.9584      2.4253
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9914     -2.4689     70.0000     86.0000     35.5156      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      2.0000     13.0051      1.8014
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9714     -2.4689     71.0000     86.0000     32.5781      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      5.4323      1.3370
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9514     -2.4689     72.0000     86.0000     28.6406      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      2.9681      0.7445
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9314     -2.4689     73.0000     86.0000     23.0938      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      1.2668      0.4690
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.9114     -2.4689     74.0000     86.0000     20.9219      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9076      0.3905
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8914     -2.4689     75.0000     86.0000     19.9844      0.0000      0.0000      0.0000      0.0000      0.0000     11.0000      1.0000      0.7860      0.3643
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -60.8514     -2.4689     77.0000     86.0000     21.2188      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.9499      0.3700
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3914     -2.4889     50.0000     87.0000     21.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0233      0.3047
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3714     -2.4889     51.0000     87.0000     21.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0233      0.3125
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3514     -2.4889     52.0000     87.0000     22.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1930      0.3738
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3314     -2.4889     53.0000     87.0000     22.2500      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1129      0.4077
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.3114     -2.4889     54.0000     87.0000     24.4375      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.5570      0.3888
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2914     -2.4889     55.0000     87.0000     21.8906      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.0531      0.3534
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.2714     -2.4889     56.0000     87.0000     20.5625      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      0.8589      0.2632
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1714     -2.4889     61.0000     87.0000     22.7031      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      1.1930      0.4214
2014.0000      8.0000      1.0000      0.0000     48.0000      2.0000    -61.1514     -2.4889     62.0000     87.0000     29.0312      0.0000      0.0000      0.0000      0.0000      0.0000      0.0000      1.0000      3.1516      0.7694
